Filename,Predictions
1832.png,bird
1833.png,airplane
1834.png,frog
1835.png,frog
1836.png,frog
1837.png,cat
1838.png,deer
1839.png,cat
1840.png,frog
1841.png,bird
1842.png,deer
1843.png,frog
1844.png,horse
1845.png,frog
1846.png,bird
1847.png,dog
1848.png,airplane
1849.png,deer
1850.png,cat
1851.png,cat
1852.png,frog
1853.png,automobile
1854.png,ship
1855.png,bird
1856.png,bird
1857.png,frog
1858.png,airplane
1859.png,airplane
1860.png,cat
1861.png,horse
1862.png,airplane
1863.png,dog
1864.png,frog
1865.png,cat
1866.png,frog
1867.png,bird
1868.png,horse
1869.png,frog
1870.png,deer
1871.png,airplane
1872.png,frog
1873.png,frog
1874.png,airplane
1875.png,bird
1876.png,deer
1877.png,ship
1878.png,frog
1879.png,dog
1880.png,frog
1881.png,frog
1882.png,airplane
1883.png,deer
1884.png,cat
1885.png,cat
1886.png,frog
1887.png,automobile
1888.png,cat
1889.png,deer
1890.png,bird
1891.png,frog
1892.png,truck
1893.png,automobile
1894.png,frog
1895.png,airplane
1896.png,airplane
1897.png,cat
1898.png,bird
1899.png,automobile
1900.png,cat
1901.png,cat
1902.png,horse
1903.png,airplane
1904.png,ship
1905.png,frog
1906.png,deer
1907.png,frog
1908.png,cat
1909.png,truck
1910.png,truck
1911.png,ship
1912.png,horse
1913.png,automobile
1914.png,frog
1915.png,truck
1916.png,frog
1917.png,deer
1918.png,bird
1919.png,airplane
1920.png,cat
1921.png,deer
1922.png,ship
1923.png,horse
1924.png,cat
1925.png,bird
1926.png,airplane
1927.png,frog
1928.png,bird
1929.png,horse
1930.png,bird
1931.png,ship
1932.png,airplane
1933.png,automobile
1934.png,deer
1935.png,airplane
1936.png,frog
1937.png,ship
1938.png,horse
1939.png,truck
1940.png,frog
1941.png,dog
1942.png,ship
1943.png,frog
1944.png,horse
1945.png,cat
1946.png,cat
1947.png,ship
1948.png,airplane
1949.png,frog
1950.png,deer
1951.png,airplane
1952.png,cat
1953.png,cat
1954.png,deer
1955.png,horse
1956.png,deer
1957.png,frog
1958.png,cat
1959.png,frog
1960.png,airplane
1961.png,cat
1962.png,deer
1963.png,frog
1964.png,frog
1965.png,airplane
1966.png,cat
1967.png,automobile
1968.png,truck
1969.png,frog
1970.png,airplane
1971.png,truck
1972.png,bird
1973.png,cat
1974.png,frog
1975.png,dog
1976.png,bird
1977.png,deer
1978.png,ship
1979.png,frog
1980.png,airplane
1981.png,airplane
1982.png,dog
1983.png,truck
1984.png,airplane
1985.png,bird
1986.png,ship
1987.png,cat
1988.png,deer
1989.png,bird
1990.png,airplane
1991.png,frog
1992.png,cat
1993.png,cat
1994.png,airplane
1995.png,frog
1996.png,truck
1997.png,ship
1998.png,frog
1999.png,frog
2000.png,airplane
2001.png,frog
2002.png,frog
2003.png,airplane
2004.png,bird
2005.png,bird
2006.png,horse
2007.png,ship
2008.png,deer
2009.png,cat
2010.png,automobile
2011.png,dog
2012.png,deer
2013.png,deer
2014.png,airplane
2015.png,frog
2016.png,dog
2017.png,cat
2018.png,deer
2019.png,cat
2020.png,airplane
2021.png,bird
2022.png,frog
2023.png,deer
2024.png,horse
2025.png,cat
2026.png,truck
2027.png,deer
2028.png,cat
2029.png,airplane
2030.png,horse
2031.png,deer
2032.png,bird
2033.png,deer
2034.png,deer
2035.png,deer
2036.png,ship
2037.png,bird
2038.png,dog
2039.png,horse
2040.png,bird
2041.png,airplane
2042.png,frog
2043.png,deer
2044.png,cat
2045.png,bird
2046.png,cat
2047.png,cat
2048.png,dog
2049.png,deer
2050.png,frog
2051.png,bird
2052.png,bird
2053.png,frog
2054.png,horse
2055.png,frog
2056.png,airplane
2057.png,automobile
2058.png,deer
2059.png,bird
2060.png,bird
2061.png,frog
2062.png,frog
2063.png,frog
2064.png,frog
2065.png,deer
2066.png,truck
2067.png,frog
2068.png,truck
2069.png,bird
2070.png,frog
2071.png,frog
2072.png,cat
2073.png,deer
2074.png,bird
2075.png,frog
2076.png,airplane
2077.png,ship
2078.png,airplane
2079.png,automobile
2080.png,airplane
2081.png,truck
2082.png,airplane
2083.png,frog
2084.png,airplane
2085.png,dog
2086.png,horse
2087.png,frog
2088.png,dog
2089.png,truck
2090.png,frog
2091.png,bird
2092.png,frog
2093.png,horse
2094.png,airplane
2095.png,horse
2096.png,frog
2097.png,frog
2098.png,frog
2099.png,frog
2100.png,airplane
2101.png,frog
2102.png,airplane
2103.png,automobile
2104.png,horse
2105.png,bird
2106.png,frog
2107.png,airplane
2108.png,airplane
2109.png,bird
2110.png,frog
2111.png,deer
2112.png,dog
2113.png,frog
2114.png,airplane
2115.png,truck
2116.png,frog
2117.png,frog
2118.png,frog
2119.png,ship
2120.png,cat
2121.png,horse
2122.png,automobile
2123.png,frog
2124.png,dog
2125.png,truck
2126.png,deer
2127.png,ship
2128.png,ship
2129.png,ship
2130.png,cat
2131.png,frog
2132.png,horse
2133.png,dog
2134.png,airplane
2135.png,frog
2136.png,cat
2137.png,frog
2138.png,deer
2139.png,bird
2140.png,horse
2141.png,cat
2142.png,frog
2143.png,frog
2144.png,bird
2145.png,bird
2146.png,frog
2147.png,frog
2148.png,airplane
2149.png,frog
2150.png,truck
2151.png,truck
2152.png,cat
2153.png,truck
2154.png,airplane
2155.png,ship
2156.png,horse
2157.png,horse
2158.png,airplane
2159.png,truck
2160.png,frog
2161.png,frog
2162.png,automobile
2163.png,ship
2164.png,frog
2165.png,frog
2166.png,frog
2167.png,frog
2168.png,frog
2169.png,airplane
2170.png,frog
2171.png,airplane
2172.png,horse
2173.png,bird
2174.png,deer
2175.png,dog
2176.png,cat
2177.png,frog
2178.png,deer
2179.png,truck
2180.png,cat
2181.png,frog
2182.png,truck
2183.png,horse
2184.png,ship
2185.png,bird
2186.png,automobile
2187.png,cat
2188.png,frog
2189.png,frog
2190.png,frog
2191.png,airplane
2192.png,deer
2193.png,bird
2194.png,ship
2195.png,cat
2196.png,ship
2197.png,horse
2198.png,frog
2199.png,airplane
2200.png,cat
2201.png,bird
2202.png,bird
2203.png,horse
2204.png,airplane
2205.png,horse
2206.png,deer
2207.png,truck
2208.png,dog
2209.png,airplane
2210.png,frog
2211.png,airplane
2212.png,airplane
2213.png,cat
2214.png,ship
2215.png,truck
2216.png,ship
2217.png,ship
2218.png,bird
2219.png,frog
2220.png,ship
2221.png,truck
2222.png,automobile
2223.png,cat
2224.png,dog
2225.png,cat
2226.png,automobile
2227.png,airplane
2228.png,cat
2229.png,cat
2230.png,bird
2231.png,bird
2232.png,horse
2233.png,ship
2234.png,airplane
2235.png,bird
2236.png,airplane
2237.png,frog
2238.png,frog
2239.png,ship
2240.png,bird
2241.png,airplane
2242.png,frog
2243.png,horse
2244.png,horse
2245.png,frog
2246.png,bird
2247.png,frog
2248.png,cat
2249.png,frog
2250.png,deer
2251.png,cat
2252.png,horse
2253.png,dog
2254.png,dog
2255.png,truck
2256.png,airplane
2257.png,cat
2258.png,cat
2259.png,airplane
2260.png,frog
2261.png,airplane
2262.png,truck
2263.png,bird
2264.png,deer
2265.png,bird
2266.png,airplane
2267.png,dog
2268.png,frog
2269.png,horse
2270.png,frog
2271.png,frog
2272.png,ship
2273.png,automobile
2274.png,cat
2275.png,horse
2276.png,frog
2277.png,truck
2278.png,ship
2279.png,ship
2280.png,frog
2281.png,frog
2282.png,frog
2283.png,deer
2284.png,frog
2285.png,frog
2286.png,cat
2287.png,truck
2288.png,cat
2289.png,ship
2290.png,frog
2291.png,dog
2292.png,cat
2293.png,frog
2294.png,truck
2295.png,cat
2296.png,dog
2297.png,bird
2298.png,airplane
2299.png,airplane
2300.png,cat
2301.png,frog
2302.png,horse
2303.png,deer
2304.png,airplane
2305.png,cat
2306.png,bird
2307.png,cat
2308.png,cat
2309.png,airplane
2310.png,frog
2311.png,airplane
2312.png,frog
2313.png,dog
2314.png,cat
2315.png,truck
2316.png,frog
2317.png,frog
2318.png,ship
2319.png,frog
2320.png,cat
2321.png,deer
2322.png,deer
2323.png,frog
2324.png,frog
2325.png,cat
2326.png,frog
2327.png,frog
2328.png,frog
2329.png,truck
2330.png,bird
2331.png,cat
2332.png,automobile
2333.png,cat
2334.png,truck
2335.png,airplane
2336.png,bird
2337.png,deer
2338.png,dog
2339.png,airplane
2340.png,bird
2341.png,bird
2342.png,frog
2343.png,truck
2344.png,truck
2345.png,airplane
2346.png,frog
2347.png,frog
2348.png,frog
2349.png,deer
2350.png,frog
2351.png,frog
2352.png,frog
2353.png,deer
2354.png,bird
2355.png,deer
2356.png,airplane
2357.png,horse
2358.png,cat
2359.png,bird
2360.png,airplane
2361.png,deer
2362.png,frog
2363.png,truck
2364.png,frog
2365.png,airplane
2366.png,truck
2367.png,bird
2368.png,ship
2369.png,truck
2370.png,ship
2371.png,horse
2372.png,cat
2373.png,ship
2374.png,bird
2375.png,airplane
2376.png,frog
2377.png,automobile
2378.png,ship
2379.png,cat
2380.png,automobile
2381.png,truck
2382.png,dog
2383.png,truck
2384.png,airplane
2385.png,dog
2386.png,airplane
2387.png,airplane
2388.png,deer
2389.png,frog
2390.png,frog
2391.png,bird
2392.png,automobile
2393.png,truck
2394.png,frog
2395.png,airplane
2396.png,deer
2397.png,bird
2398.png,bird
2399.png,deer
2400.png,ship
2401.png,automobile
2402.png,cat
2403.png,cat
2404.png,cat
2405.png,deer
2406.png,frog
2407.png,frog
2408.png,automobile
2409.png,cat
2410.png,frog
2411.png,cat
2412.png,ship
2413.png,cat
2414.png,dog
2415.png,automobile
2416.png,frog
2417.png,frog
2418.png,frog
2419.png,cat
2420.png,cat
2421.png,deer
2422.png,cat
2423.png,horse
2424.png,dog
2425.png,cat
2426.png,bird
2427.png,frog
2428.png,frog
2429.png,horse
2430.png,deer
2431.png,horse
2432.png,truck
2433.png,deer
2434.png,horse
2435.png,frog
2436.png,dog
2437.png,automobile
2438.png,frog
2439.png,automobile
2440.png,truck
2441.png,airplane
2442.png,frog
2443.png,airplane
2444.png,deer
2445.png,deer
2446.png,automobile
2447.png,airplane
2448.png,cat
2449.png,cat
2450.png,cat
2451.png,deer
2452.png,automobile
2453.png,bird
2454.png,deer
2455.png,airplane
2456.png,airplane
2457.png,horse
2458.png,truck
2459.png,frog
2460.png,automobile
2461.png,frog
2462.png,dog
2463.png,airplane
2464.png,deer
2465.png,frog
2466.png,dog
2467.png,cat
2468.png,automobile
2469.png,frog
2470.png,horse
2471.png,cat
2472.png,ship
2473.png,frog
2474.png,deer
2475.png,frog
2476.png,ship
2477.png,deer
2478.png,deer
2479.png,cat
2480.png,automobile
2481.png,bird
2482.png,bird
2483.png,deer
2484.png,ship
2485.png,deer
2486.png,frog
2487.png,frog
2488.png,deer
2489.png,horse
2490.png,ship
2491.png,frog
2492.png,airplane
2493.png,bird
2494.png,airplane
2495.png,automobile
2496.png,frog
2497.png,horse
2498.png,horse
2499.png,airplane
2500.png,dog
2501.png,cat
2502.png,deer
2503.png,deer
2504.png,cat
2505.png,bird
2506.png,dog
2507.png,dog
2508.png,automobile
2509.png,automobile
2510.png,frog
2511.png,automobile
2512.png,ship
2513.png,cat
2514.png,bird
2515.png,frog
2516.png,airplane
2517.png,frog
2518.png,dog
2519.png,cat
2520.png,frog
2521.png,deer
2522.png,cat
2523.png,ship
2524.png,deer
2525.png,cat
2526.png,airplane
2527.png,frog
2528.png,frog
2529.png,airplane
2530.png,frog
2531.png,automobile
2532.png,bird
2533.png,horse
2534.png,frog
2535.png,frog
2536.png,bird
2537.png,deer
2538.png,deer
2539.png,dog
2540.png,frog
2541.png,frog
2542.png,airplane
2543.png,horse
2544.png,truck
2545.png,bird
2546.png,truck
2547.png,automobile
2548.png,frog
2549.png,deer
2550.png,bird
2551.png,horse
2552.png,frog
2553.png,bird
2554.png,airplane
2555.png,frog
2556.png,frog
2557.png,deer
2558.png,bird
2559.png,cat
2560.png,bird
2561.png,deer
2562.png,bird
2563.png,bird
2564.png,truck
2565.png,dog
2566.png,deer
2567.png,airplane
2568.png,horse
2569.png,automobile
2570.png,deer
2571.png,cat
2572.png,deer
2573.png,frog
2574.png,bird
2575.png,dog
2576.png,cat
2577.png,deer
2578.png,cat
2579.png,ship
2580.png,deer
2581.png,bird
2582.png,truck
2583.png,frog
2584.png,airplane
2585.png,frog
2586.png,deer
2587.png,cat
2588.png,airplane
2589.png,automobile
2590.png,deer
2591.png,truck
2592.png,cat
2593.png,airplane
2594.png,truck
2595.png,dog
2596.png,horse
2597.png,cat
2598.png,airplane
2599.png,cat
2600.png,airplane
2601.png,cat
2602.png,ship
2603.png,automobile
2604.png,deer
2605.png,bird
2606.png,deer
2607.png,frog
2608.png,ship
2609.png,dog
2610.png,deer
2611.png,ship
2612.png,deer
2613.png,airplane
2614.png,dog
2615.png,frog
2616.png,deer
2617.png,deer
2618.png,deer
2619.png,bird
2620.png,bird
2621.png,horse
2622.png,ship
2623.png,automobile
2624.png,airplane
2625.png,bird
2626.png,deer
2627.png,airplane
2628.png,automobile
2629.png,ship
2630.png,frog
2631.png,deer
2632.png,automobile
2633.png,deer
2634.png,bird
2635.png,truck
2636.png,airplane
2637.png,truck
2638.png,dog
2639.png,horse
2640.png,dog
2641.png,horse
2642.png,airplane
2643.png,truck
2644.png,deer
2645.png,airplane
2646.png,ship
2647.png,frog
2648.png,bird
2649.png,truck
2650.png,ship
2651.png,frog
2652.png,dog
2653.png,cat
2654.png,frog
2655.png,bird
2656.png,dog
2657.png,horse
2658.png,cat
2659.png,airplane
2660.png,frog
2661.png,frog
2662.png,frog
2663.png,ship
2664.png,deer
2665.png,frog
2666.png,ship
2667.png,automobile
2668.png,cat
2669.png,frog
2670.png,truck
2671.png,frog
2672.png,frog
2673.png,frog
2674.png,frog
2675.png,deer
2676.png,frog
2677.png,frog
2678.png,airplane
2679.png,airplane
2680.png,horse
2681.png,deer
2682.png,automobile
2683.png,bird
2684.png,horse
2685.png,dog
2686.png,frog
2687.png,airplane
2688.png,ship
2689.png,deer
2690.png,ship
2691.png,ship
2692.png,automobile
2693.png,cat
2694.png,frog
2695.png,cat
2696.png,cat
2697.png,deer
2698.png,automobile
2699.png,horse
2700.png,cat
2701.png,bird
2702.png,deer
2703.png,bird
2704.png,frog
2705.png,cat
2706.png,cat
2707.png,frog
2708.png,bird
2709.png,truck
2710.png,frog
2711.png,deer
2712.png,horse
2713.png,automobile
2714.png,bird
2715.png,frog
2716.png,automobile
2717.png,frog
2718.png,frog
2719.png,cat
2720.png,frog
2721.png,frog
2722.png,bird
2723.png,dog
2724.png,deer
2725.png,truck
2726.png,deer
2727.png,horse
2728.png,deer
2729.png,cat
2730.png,bird
2731.png,deer
2732.png,cat
2733.png,cat
2734.png,truck
2735.png,truck
2736.png,truck
2737.png,bird
2738.png,airplane
2739.png,deer
2740.png,frog
2741.png,frog
2742.png,deer
2743.png,deer
2744.png,frog
2745.png,deer
2746.png,airplane
2747.png,frog
2748.png,frog
2749.png,frog
2750.png,truck
2751.png,bird
2752.png,airplane
2753.png,bird
2754.png,ship
2755.png,automobile
2756.png,horse
2757.png,frog
2758.png,horse
2759.png,automobile
2760.png,automobile
2761.png,bird
2762.png,ship
2763.png,deer
2764.png,truck
2765.png,frog
2766.png,frog
2767.png,deer
2768.png,frog
2769.png,horse
2770.png,truck
2771.png,ship
2772.png,bird
2773.png,automobile
2774.png,automobile
2775.png,bird
2776.png,cat
2777.png,frog
2778.png,bird
2779.png,frog
2780.png,truck
2781.png,frog
2782.png,ship
2783.png,frog
2784.png,frog
2785.png,dog
2786.png,deer
2787.png,cat
2788.png,truck
2789.png,cat
2790.png,automobile
2791.png,airplane
2792.png,cat
2793.png,bird
2794.png,dog
2795.png,airplane
2796.png,frog
2797.png,cat
2798.png,frog
2799.png,frog
2800.png,bird
2801.png,frog
2802.png,airplane
2803.png,automobile
2804.png,truck
2805.png,ship
2806.png,horse
2807.png,bird
2808.png,ship
2809.png,frog
2810.png,automobile
2811.png,airplane
2812.png,cat
2813.png,frog
2814.png,frog
2815.png,horse
2816.png,frog
2817.png,automobile
2818.png,airplane
2819.png,frog
2820.png,automobile
2821.png,frog
2822.png,airplane
2823.png,airplane
2824.png,ship
2825.png,bird
2826.png,airplane
2827.png,frog
2828.png,frog
2829.png,truck
2830.png,deer
2831.png,airplane
2832.png,dog
2833.png,cat
2834.png,deer
2835.png,horse
2836.png,bird
2837.png,bird
2838.png,dog
2839.png,truck
2840.png,frog
2841.png,dog
2842.png,bird
2843.png,ship
2844.png,frog
2845.png,deer
2846.png,frog
2847.png,bird
2848.png,frog
2849.png,truck
2850.png,bird
2851.png,frog
2852.png,frog
2853.png,frog
2854.png,frog
2855.png,bird
2856.png,bird
2857.png,dog
2858.png,cat
2859.png,truck
2860.png,deer
2861.png,truck
2862.png,dog
2863.png,horse
2864.png,frog
2865.png,frog
2866.png,frog
2867.png,frog
2868.png,deer
2869.png,horse
2870.png,dog
2871.png,automobile
2872.png,frog
2873.png,deer
2874.png,dog
2875.png,frog
2876.png,frog
2877.png,cat
2878.png,dog
2879.png,cat
2880.png,cat
2881.png,ship
2882.png,horse
2883.png,frog
2884.png,dog
2885.png,deer
2886.png,frog
2887.png,deer
2888.png,frog
2889.png,ship
2890.png,bird
2891.png,frog
2892.png,bird
2893.png,frog
2894.png,automobile
2895.png,cat
2896.png,deer
2897.png,dog
2898.png,frog
2899.png,deer
2900.png,cat
2901.png,deer
2902.png,truck
2903.png,cat
2904.png,bird
2905.png,cat
2906.png,frog
2907.png,frog
2908.png,airplane
2909.png,airplane
2910.png,frog
2911.png,airplane
2912.png,deer
2913.png,frog
2914.png,deer
2915.png,frog
2916.png,bird
2917.png,frog
2918.png,airplane
2919.png,bird
2920.png,deer
2921.png,airplane
2922.png,deer
2923.png,frog
2924.png,frog
2925.png,cat
2926.png,frog
2927.png,frog
2928.png,airplane
2929.png,bird
2930.png,ship
2931.png,cat
2932.png,airplane
2933.png,frog
2934.png,deer
2935.png,ship
2936.png,frog
2937.png,horse
2938.png,cat
2939.png,airplane
2940.png,deer
2941.png,ship
2942.png,bird
2943.png,bird
2944.png,airplane
2945.png,frog
2946.png,frog
2947.png,bird
2948.png,dog
2949.png,frog
2950.png,ship
2951.png,deer
2952.png,ship
2953.png,frog
2954.png,truck
2955.png,dog
2956.png,cat
2957.png,airplane
2958.png,truck
2959.png,frog
2960.png,bird
2961.png,truck
2962.png,frog
2963.png,truck
2964.png,frog
2965.png,airplane
2966.png,automobile
2967.png,airplane
2968.png,truck
2969.png,automobile
2970.png,airplane
2971.png,frog
2972.png,airplane
2973.png,cat
2974.png,deer
2975.png,dog
2976.png,airplane
2977.png,frog
2978.png,frog
2979.png,ship
2980.png,frog
2981.png,truck
2982.png,bird
2983.png,deer
2984.png,horse
2985.png,automobile
2986.png,airplane
2987.png,dog
2988.png,horse
2989.png,horse
2990.png,bird
2991.png,truck
2992.png,dog
2993.png,horse
2994.png,cat
2995.png,bird
2996.png,frog
2997.png,automobile
2998.png,airplane
2999.png,bird
3000.png,truck
3001.png,deer
3002.png,frog
3003.png,automobile
3004.png,dog
3005.png,bird
3006.png,bird
3007.png,cat
3008.png,truck
3009.png,airplane
3010.png,bird
3011.png,ship
3012.png,frog
3013.png,frog
3014.png,airplane
3015.png,cat
3016.png,cat
3017.png,airplane
3018.png,frog
3019.png,frog
3020.png,airplane
3021.png,frog
3022.png,deer
3023.png,airplane
3024.png,frog
3025.png,frog
3026.png,frog
3027.png,airplane
3028.png,dog
3029.png,dog
3030.png,airplane
3031.png,airplane
3032.png,deer
3033.png,frog
3034.png,bird
3035.png,frog
3036.png,automobile
3037.png,cat
3038.png,bird
3039.png,frog
3040.png,cat
3041.png,horse
3042.png,cat
3043.png,automobile
3044.png,bird
3045.png,airplane
3046.png,bird
3047.png,airplane
3048.png,bird
3049.png,deer
3050.png,bird
3051.png,dog
3052.png,frog
3053.png,horse
3054.png,automobile
3055.png,bird
3056.png,automobile
3057.png,frog
3058.png,horse
3059.png,ship
3060.png,bird
3061.png,ship
3062.png,frog
3063.png,truck
3064.png,ship
3065.png,frog
3066.png,frog
3067.png,frog
3068.png,airplane
3069.png,frog
3070.png,deer
3071.png,horse
3072.png,cat
3073.png,cat
3074.png,bird
3075.png,frog
3076.png,airplane
3077.png,horse
3078.png,frog
3079.png,bird
3080.png,bird
3081.png,cat
3082.png,frog
3083.png,ship
3084.png,frog
3085.png,frog
3086.png,airplane
3087.png,automobile
3088.png,bird
3089.png,airplane
3090.png,cat
3091.png,frog
3092.png,frog
3093.png,frog
3094.png,frog
3095.png,airplane
3096.png,truck
3097.png,automobile
3098.png,deer
3099.png,frog
3100.png,airplane
3101.png,frog
3102.png,bird
3103.png,cat
3104.png,frog
3105.png,airplane
3106.png,frog
3107.png,airplane
3108.png,deer
3109.png,dog
3110.png,frog
3111.png,airplane
3112.png,airplane
3113.png,automobile
3114.png,truck
3115.png,deer
3116.png,cat
3117.png,ship
